"","resp_id_2016","resp_id_2020","age","gender","race_6","educ_8","educ_5","pid_7","ideo_7","region_4","state","marital_stat","income_family","immigrants_change6","environment_regulation7","defense_spending7","religion_imporatnce5","traditional_values5","protect_homosexuals","abortion_allowed4","death_penalty4","gun_control3","gun_control_importance5","trust_ppl5","understanding_poli_issue5","vote_2020","age_group","educ_4","race_4","pid_3"
"2415",404585,230979,NA,1,3,3,3,1,4,2,"WI",1,1,3,5,6,2,2,2,3,2,2,2,3,3,NA,NA,3,3,1
"2416",405790,230986,72,1,1,2,2,5,4,4,"CA",1,7,3,3,4,3,1,1,4,2,1,2,2,3,1,6,2,1,3
"2417",405190,231002,22,2,1,2,2,1,4,3,"VA",6,10,2,3,4,2,2,1,4,3,1,3,2,2,1,1,2,1,1
"2418",402542,231019,55,2,1,7,5,2,2,3,"TN",4,13,4,1,6,5,4,1,4,2,1,1,3,2,1,5,4,1,1
"2419",406953,231026,62,1,1,5,3,6,6,1,"NJ",1,NA,2,6,4,1,2,1,1,4,1,2,2,3,NA,5,3,1,3
"2420",400176,231033,38,1,1,7,5,6,5,3,"DC",1,22,4,5,6,5,1,1,4,3,2,4,2,1,NA,3,4,1,3
"2421",301105,231040,52,2,1,2,2,7,7,3,"TN",1,6,5,NA,7,1,1,2,1,1,3,1,2,2,2,4,2,1,3
"2422",301129,231057,45,2,1,6,4,3,2,2,"KS",1,22,3,3,NA,2,3,1,4,1,1,1,3,3,1,4,4,1,1
"2423",401013,231064,40,1,6,7,5,6,6,3,"OK",1,1,3,6,6,5,1,1,2,2,3,1,4,3,2,3,4,4,3
"2424",402815,231071,68,2,1,2,2,7,7,3,"OK",1,5,5,7,7,1,1,2,2,2,3,2,2,2,2,6,2,1,3
"2425",301563,231088,53,2,1,6,4,7,6,3,"NC",5,3,4,5,4,3,1,1,3,1,3,2,2,2,2,4,4,1,3
"2426",300168,231095,63,1,6,3,3,1,2,3,"MD",1,16,1,3,6,1,2,1,NA,4,3,1,2,2,1,5,3,4,1
"2427",404912,231118,80,2,1,2,2,7,7,3,"TN",1,10,1,7,7,1,1,2,1,1,3,1,2,3,2,7,2,1,3
"2428",405909,231149,55,2,1,4,3,1,NA,2,"OH",1,15,3,4,6,5,2,1,3,1,3,3,3,3,1,5,3,1,1
"2429",406538,231194,71,2,1,8,5,7,7,3,"TN",1,6,4,7,7,1,2,2,1,1,3,2,2,2,2,6,4,1,3
"2430",405763,231200,62,2,1,8,5,2,3,4,"WA",1,20,2,1,2,1,3,1,4,4,1,1,3,2,1,5,4,1,1
"2431",403421,231217,64,2,1,6,4,1,4,2,"IA",1,17,NA,2,5,2,NA,1,4,3,NA,NA,2,NA,1,5,4,1,1
"2432",301623,231224,62,2,1,6,4,1,2,3,"TN",1,21,1,1,1,2,4,1,4,2,1,1,2,2,1,5,4,1,1
"2433",407290,231231,41,2,2,8,5,3,NA,3,"NC",5,1,5,6,NA,1,2,2,1,3,1,2,3,3,1,3,4,2,1
"2434",401003,231255,24,1,1,2,2,6,NA,4,"WY",6,1,1,NA,NA,5,3,1,2,1,1,2,4,5,NA,1,2,1,3
"2435",401552,231262,71,2,1,4,3,7,6,2,"IN",1,8,4,6,7,1,1,1,3,1,2,2,3,2,2,6,3,1,3
"2436",402966,231279,39,2,3,7,5,3,2,2,"IN",1,18,NA,3,NA,5,NA,1,3,3,NA,NA,3,NA,NA,3,4,3,1
"2437",406654,231286,39,2,3,4,3,4,3,4,"CA",1,NA,NA,7,7,2,NA,1,2,1,NA,NA,5,NA,1,3,3,3,2
"2438",405937,231293,NA,1,1,2,2,6,6,4,"AZ",6,NA,3,4,7,4,2,1,2,1,3,3,2,3,2,NA,2,1,3
"2439",403792,231309,56,1,1,2,2,6,5,2,"NE",6,9,4,4,5,3,2,1,3,3,3,2,2,3,2,5,2,1,3
"2440",405375,231323,51,2,1,1,1,7,4,1,"MA",6,7,1,NA,NA,1,3,1,3,3,2,1,2,3,2,4,1,1,3
"2441",400499,231347,79,2,1,NA,NA,5,6,4,"CA",4,6,5,7,NA,2,1,1,3,3,3,1,2,3,2,7,NA,1,3
"2442",403282,231354,35,2,1,6,4,1,2,1,"NJ",1,22,1,1,2,5,4,1,4,4,1,1,4,2,1,3,4,1,1
"2443",401356,231361,39,1,1,3,3,5,5,3,"TX",1,15,3,4,5,2,2,1,2,1,3,1,3,2,2,3,3,1,3
"2444",404986,231378,73,2,2,7,5,1,4,3,"GA",3,15,3,1,4,3,4,1,4,2,1,2,4,1,1,6,4,2,1
"2445",405460,231385,49,2,1,6,4,3,3,2,"IA",4,4,3,2,3,4,2,1,3,2,1,3,4,4,1,4,4,1,1
"2446",300839,231392,44,2,1,6,4,4,4,3,"MD",1,19,3,1,3,5,5,1,3,3,3,3,3,3,1,3,4,1,2
"2447",401127,231408,57,2,4,6,4,1,3,1,"NJ",1,20,4,1,5,1,1,2,4,1,1,1,3,2,1,5,4,4,1
"2448",402435,231415,22,1,1,2,2,3,4,4,"CA",6,5,4,1,1,5,5,1,NA,1,3,1,4,3,1,1,2,1,1
"2449",405972,231422,80,2,1,7,5,3,2,1,"MA",1,NA,3,2,3,3,2,1,4,4,1,1,2,3,1,7,4,1,1
"2450",400351,231439,55,1,5,2,2,1,NA,2,"NE",1,8,3,3,NA,1,3,1,1,4,1,1,4,3,1,5,2,4,1
"2451",406527,231446,69,1,2,6,4,1,2,3,"VA",1,8,2,2,5,1,3,2,4,4,1,2,4,2,1,6,4,2,1
"2452",404735,231453,65,1,1,6,4,5,5,1,"NJ",4,15,5,3,3,1,4,2,2,2,1,4,2,3,2,6,4,1,3
"2453",302562,231460,29,1,1,6,4,3,4,3,"TX",1,19,2,1,2,4,4,1,4,3,1,2,2,4,1,2,4,1,1
"2454",405104,231484,39,2,2,6,4,1,1,2,"IL",6,10,3,1,4,3,3,1,4,1,1,1,3,2,1,3,4,2,1
"2455",404771,231491,23,1,4,6,4,4,NA,3,"TX",6,17,3,2,5,2,3,1,1,2,3,3,3,4,NA,1,4,4,2
"2456",405181,231507,47,2,1,3,3,6,6,3,"KY",1,7,3,4,7,2,1,2,2,1,3,2,3,3,2,4,3,1,3
"2457",302864,231514,32,1,1,7,5,6,5,1,"MA",1,22,2,5,4,2,2,1,NA,2,1,3,2,2,1,2,4,1,3
"2458",404893,231552,60,2,2,4,3,1,4,3,"NC",3,3,3,1,4,1,1,1,4,3,1,1,3,1,1,5,3,2,1
"2459",402384,231569,22,1,1,2,2,5,3,3,"NC",6,5,3,2,3,5,3,1,4,1,1,3,3,4,NA,1,2,1,3
"2460",401112,231576,35,1,5,2,2,2,2,3,"SC",6,14,3,2,3,5,4,1,4,2,1,1,4,4,1,3,2,4,1
"2461",301135,231583,39,1,1,6,4,1,2,4,"CO",1,14,1,1,1,4,5,1,4,3,1,1,2,2,1,3,4,1,1
"2462",400158,231590,27,1,1,6,4,2,1,4,"OR",6,3,1,NA,1,5,5,1,4,4,1,1,4,3,NA,2,4,1,1
"2463",402630,231606,28,1,1,6,4,4,6,4,"CO",6,10,5,6,1,5,2,2,NA,1,2,2,4,3,NA,2,4,1,2
"2464",300204,231613,34,1,1,3,3,1,2,4,"AZ",1,20,1,1,4,1,5,1,4,1,1,3,2,2,1,2,3,1,1
"2465",400237,231620,58,2,1,3,3,6,4,3,"FL",4,6,3,3,4,2,2,1,4,1,1,3,3,4,1,5,3,1,3
"2466",407757,231651,40,2,1,6,4,6,4,1,"PA",4,17,2,1,6,5,5,1,4,1,3,1,3,4,1,3,4,1,3
"2467",405031,231668,29,2,1,7,5,3,4,2,"MI",6,17,2,4,3,3,2,1,4,3,1,4,2,4,1,2,4,1,1
"2468",400815,231675,75,1,1,4,3,3,3,2,"MI",1,15,3,1,7,3,4,1,4,1,1,2,4,2,1,7,3,1,1
"2469",404862,231682,40,2,1,4,3,5,3,3,"KY",6,9,4,1,5,2,2,1,3,1,3,2,3,3,2,3,3,1,3
"2470",300976,231699,42,2,1,7,5,3,4,3,"MD",1,22,3,2,4,4,5,1,4,2,3,3,3,2,1,3,4,1,1
"2471",402430,231705,62,1,1,6,4,5,6,4,"AZ",4,20,5,7,6,3,1,1,2,2,3,1,2,1,2,5,4,1,3
"2472",301296,231712,44,2,1,3,3,4,4,2,"OH",1,6,3,4,5,4,4,1,3,1,1,3,4,4,NA,3,3,1,2
"2473",302313,231729,57,2,1,3,3,3,NA,2,"WI",1,19,3,2,4,1,3,1,2,4,1,4,2,4,1,5,3,1,1
"2474",300184,231736,59,1,2,3,3,3,4,1,"NJ",4,20,2,2,2,4,3,1,4,4,1,2,3,1,1,5,3,2,1
"2475",404689,231743,57,1,4,4,3,6,NA,3,"NC",1,16,3,1,4,1,1,1,3,1,3,1,2,1,2,5,3,4,3
"2476",402240,231750,36,2,1,3,3,4,1,1,"NY",6,20,NA,1,1,2,NA,1,4,4,NA,NA,2,NA,1,3,3,1,2
"2477",400894,231767,60,1,1,4,3,5,4,3,"VA",5,2,4,3,5,1,4,1,1,4,1,2,3,4,2,5,3,1,3
"2478",404612,231774,62,2,1,6,4,1,2,1,"NH",1,22,2,1,4,3,4,1,4,2,1,1,2,3,1,5,4,1,1
"2479",400935,231781,24,2,2,6,4,2,2,3,"SC",6,8,2,NA,NA,3,3,1,4,2,3,1,3,2,1,1,4,2,1
"2480",402547,231798,55,1,1,4,3,1,4,2,"OH",1,18,2,2,3,3,2,1,4,2,1,3,2,1,1,5,3,1,1
"2481",300387,231804,77,2,1,6,4,7,6,3,"VA",3,13,4,5,5,1,1,1,1,1,3,4,2,2,2,7,4,1,3
"2482",406864,231811,80,2,1,6,4,1,2,2,"MN",1,20,3,5,5,2,3,1,4,3,1,1,2,2,1,7,4,1,1
"2483",405757,231835,27,2,6,7,5,1,2,3,"GA",6,14,1,1,3,4,4,1,4,2,1,2,3,2,1,2,4,4,1
"2484",407357,231842,51,1,5,3,3,1,4,1,"NY",6,1,4,NA,7,1,2,1,3,1,1,1,2,4,1,4,3,4,1
"2485",400923,231859,58,2,2,6,4,2,3,2,"MI",1,21,3,3,4,1,1,1,2,1,3,3,2,3,1,5,4,2,1
"2486",403285,231866,NA,2,1,2,2,7,NA,3,"FL",4,NA,4,NA,7,2,1,1,2,1,3,3,3,3,2,NA,2,1,3
"2487",400213,231880,66,1,1,2,2,5,6,2,"IL",1,7,5,7,6,3,1,1,2,1,3,3,2,3,2,6,2,1,3
"2488",402350,231897,46,1,1,3,3,4,4,2,"MO",6,3,4,4,5,2,2,2,2,1,3,3,4,3,2,4,3,1,2
"2489",400404,231903,32,1,1,6,4,6,6,3,"SC",1,15,4,3,4,1,1,1,2,2,3,2,2,2,2,2,4,1,3
"2490",301316,231910,49,1,1,7,5,7,6,2,"IL",6,10,NA,7,7,2,NA,2,NA,3,NA,NA,2,NA,2,4,4,1,3
"2491",400947,231927,40,2,1,6,4,1,3,3,"TX",1,16,2,1,5,3,3,1,4,1,1,3,2,1,1,3,4,1,1
"2492",403764,231941,42,2,1,8,5,2,4,4,"CA",4,21,4,1,3,5,4,1,4,1,1,3,3,3,1,3,4,1,1
"2493",402001,231958,80,2,1,5,3,1,NA,2,"WI",3,3,3,NA,5,3,3,2,3,3,1,4,2,3,1,7,3,1,1
"2494",402838,231965,29,1,1,3,3,4,6,2,"MN",1,2,4,7,6,3,2,1,3,1,3,2,2,2,NA,2,3,1,2
"2495",407653,231972,53,1,1,3,3,6,4,3,"KY",1,6,5,5,4,4,1,1,4,1,2,1,4,1,2,4,3,1,3
"2496",300020,231989,34,2,1,3,3,5,3,3,"MS",1,18,2,3,5,5,3,2,4,4,1,3,3,3,1,2,3,1,3
"2497",406862,231996,32,2,3,1,1,2,3,3,"TX",1,15,1,NA,5,2,3,1,4,1,3,3,4,5,NA,2,1,3,1
"2498",406249,232005,68,2,1,2,2,5,4,4,"AZ",4,8,3,1,6,2,2,1,4,2,1,1,5,2,NA,6,2,1,3
"2499",400775,232036,37,2,1,7,5,3,1,2,"IA",6,9,1,1,1,5,5,1,4,4,1,3,2,3,1,3,4,1,1
"2500",400503,232043,72,2,1,3,3,6,6,3,"TX",3,5,5,5,6,3,1,1,3,1,3,3,2,1,NA,6,3,1,3
"2501",407145,232050,62,2,1,4,3,1,3,2,"OH",4,3,2,1,2,5,4,1,4,3,1,1,2,2,1,5,3,1,1
"2502",406817,232067,40,1,4,5,3,4,3,4,"CA",1,1,3,4,4,2,3,2,3,1,2,2,3,3,1,3,3,4,2
"2503",406212,232074,80,2,1,6,4,7,6,3,"TX",1,11,5,7,7,2,1,1,2,2,1,3,3,2,2,7,4,1,3
"2504",400759,232098,34,1,1,3,3,5,4,4,"MT",1,15,3,4,4,3,4,1,3,2,1,4,2,2,1,2,3,1,3
"2505",300545,232111,80,2,1,7,5,1,1,4,"ID",4,10,1,2,1,4,5,1,4,4,1,3,2,1,1,7,4,1,1
"2506",401792,232128,71,2,1,6,4,1,1,1,"RI",4,21,1,1,3,4,3,1,4,4,1,1,2,2,1,6,4,1,1
"2507",402602,232142,61,1,1,5,3,7,6,3,"FL",1,19,3,5,5,3,1,1,3,2,3,3,2,3,2,5,3,1,3
"2508",403322,232159,51,1,4,8,5,7,2,3,"TX",4,8,5,1,5,3,1,1,3,4,3,4,2,2,2,4,4,4,3
"2509",405468,232180,50,1,2,3,3,3,4,2,"OH",6,4,3,1,4,2,1,2,4,2,1,1,3,1,1,4,3,2,1
"2510",401856,232197,38,1,1,8,5,3,4,4,"CA",1,22,3,1,1,5,4,1,4,4,3,4,2,4,1,3,4,1,1
"2511",405136,232210,67,1,1,4,3,6,4,2,"MI",1,13,3,3,7,1,3,1,1,1,1,2,2,2,1,6,3,1,3
"2512",401993,232227,63,2,2,2,2,3,1,1,"PA",4,15,2,1,1,5,4,1,4,3,1,1,2,3,1,5,2,2,1
"2513",301345,232234,49,1,1,3,3,5,6,2,"KS",1,17,3,3,4,4,1,1,3,3,1,2,2,3,2,4,3,1,3
"2514",406238,232241,67,2,1,6,4,7,6,2,"KS",1,NA,4,7,7,1,1,1,2,2,3,2,4,4,2,6,4,1,3
"2515",404277,232258,60,1,1,6,4,3,2,4,"CA",4,19,2,1,2,5,4,1,4,2,1,1,3,3,1,5,4,1,1
"2516",403367,232272,27,2,3,1,1,3,4,3,"KY",5,22,5,4,3,4,5,2,2,2,1,2,3,4,2,2,1,3,1
"2517",404744,232289,26,1,1,8,5,1,2,2,"IL",6,22,3,1,1,5,3,1,4,3,1,4,2,2,1,2,4,1,1
"2518",404536,232296,50,1,3,6,4,3,4,4,"AZ",1,19,3,1,4,4,1,1,4,1,1,2,3,4,1,4,4,3,1
"2519",401527,232302,52,1,1,7,5,4,3,3,"DE",1,21,3,4,5,3,2,1,4,2,1,3,4,3,1,4,4,1,2
"2520",402745,232326,72,1,1,8,5,7,6,3,"VA",1,18,3,5,4,1,1,2,2,2,3,4,2,2,2,6,4,1,3
"2521",406198,232333,35,1,3,6,4,1,2,4,"CA",6,7,3,1,1,5,3,1,3,3,1,1,3,2,NA,3,4,3,1
"2522",406610,232340,73,1,1,6,4,7,6,1,"RI",3,9,3,6,4,5,2,1,3,2,3,5,2,3,2,6,4,1,3
"2523",405792,232357,61,1,1,6,4,6,NA,2,"IL",1,1,NA,NA,NA,1,NA,2,1,4,NA,NA,3,NA,NA,5,4,1,3
"2524",404324,232364,59,1,1,4,3,7,6,2,"MI",1,20,3,6,6,4,2,1,3,1,3,2,2,2,2,5,3,1,3
"2525",407717,232371,59,1,1,2,2,7,6,3,"TX",1,21,3,6,6,4,2,1,4,2,3,2,4,2,2,5,2,1,3
"2526",405530,232395,36,NA,NA,7,5,6,5,3,"GA",NA,NA,3,4,4,3,1,2,4,2,3,4,2,4,NA,3,4,NA,3
"2527",403835,232418,56,1,1,2,2,5,NA,1,"RI",1,8,3,NA,NA,5,1,1,4,1,1,2,3,1,2,5,2,1,3
"2528",301156,232425,31,2,1,3,3,4,4,1,"PA",1,11,5,3,4,3,3,1,4,2,1,3,3,4,NA,2,3,1,2
"2529",407537,232432,42,1,1,1,1,1,1,4,"CA",1,1,2,1,1,3,5,1,4,1,1,2,4,2,1,3,1,1,1
"2530",400269,232449,37,2,1,6,4,6,6,4,"CA",1,NA,5,3,5,2,2,1,3,2,3,2,4,4,2,3,4,1,3
"2531",406956,232456,67,1,1,7,5,7,6,1,"PA",1,11,5,7,2,1,3,1,2,NA,3,3,3,1,2,6,4,1,3
"2532",300364,232463,79,2,1,7,5,2,2,1,"CT",3,10,2,4,2,2,2,2,2,3,1,3,2,1,1,7,4,1,1
"2533",406751,232487,49,2,1,7,5,1,2,1,"PA",1,20,2,1,5,5,3,1,4,2,3,3,2,3,1,4,4,1,1
"2534",404781,232494,37,2,1,8,5,6,6,4,"NV",6,20,4,4,4,5,2,1,NA,2,2,3,2,4,2,3,4,1,3
"2535",301237,232517,70,2,1,2,2,6,5,4,"WA",6,2,3,6,5,1,1,1,2,1,1,2,2,3,2,6,2,1,3
"2536",302193,232524,58,2,2,3,3,3,4,3,"MS",3,1,2,1,4,1,2,1,4,3,1,2,4,2,NA,5,3,2,1
"2537",407679,232531,25,2,1,6,4,1,2,3,"VA",6,11,NA,1,1,5,NA,1,4,3,NA,NA,4,NA,1,2,4,1,1
"2538",402862,232548,42,1,1,6,4,7,6,3,"FL",1,13,3,5,3,2,2,1,2,4,3,1,2,2,2,3,4,1,3
"2539",404885,232555,25,1,1,3,3,4,4,2,"IA",4,10,2,1,3,2,2,1,4,1,2,2,2,2,NA,2,3,1,2
"2540",302265,232579,80,1,4,7,5,7,4,2,"IL",1,12,NA,1,NA,2,NA,2,2,1,NA,NA,4,NA,2,7,4,4,3
"2541",402631,232586,55,2,1,2,2,4,NA,4,"OR",4,3,5,3,NA,2,1,1,4,1,1,1,4,5,NA,5,2,1,2
"2542",402517,232593,57,2,3,3,3,7,7,3,"TN",6,4,5,3,5,2,1,1,4,1,3,2,2,1,2,5,3,3,3
"2543",402649,232609,44,2,1,8,5,1,2,1,"NY",1,22,1,1,2,2,4,1,4,4,1,1,2,1,1,3,4,1,1
"2544",406017,232616,56,2,1,6,4,7,6,2,"IA",1,19,3,6,4,1,2,1,1,2,3,2,3,3,2,5,4,1,3
"2545",301645,232623,55,2,4,6,4,4,4,1,"NJ",1,16,1,NA,1,2,3,2,4,2,1,3,3,4,NA,5,4,4,2
"2546",402778,232630,63,2,1,3,3,1,3,3,"MD",1,9,1,1,2,5,3,1,4,3,1,1,4,4,1,5,3,1,1
"2547",401274,232647,40,2,3,7,5,4,NA,4,"CA",6,4,5,4,4,3,3,2,4,4,2,4,2,3,NA,3,4,3,2
"2548",401309,232654,60,2,1,2,2,7,6,2,"WI",1,12,3,7,6,1,1,1,1,3,3,4,2,2,2,5,2,1,3
"2549",400002,232661,55,1,1,2,2,3,NA,4,"CA",1,16,5,1,NA,5,3,1,4,1,1,4,2,4,1,5,2,1,1
"2550",301944,232678,70,1,1,2,2,4,4,4,"CO",4,3,3,4,5,4,2,2,2,2,1,4,5,5,2,6,2,1,2
"2551",301116,232685,52,2,1,7,5,7,6,3,"TN",1,12,3,4,6,1,1,1,2,2,3,2,3,4,2,4,4,1,3
"2552",400768,232692,35,2,1,7,5,1,1,2,"WI",1,22,2,1,1,5,4,1,4,4,1,3,3,3,1,3,4,1,1
"2553",406322,232715,47,1,1,4,3,2,2,4,"CA",1,16,4,4,NA,5,2,1,4,2,1,2,4,3,1,4,3,1,1
"2554",301589,232722,62,2,1,4,3,4,5,2,"IL",4,22,3,NA,6,2,4,1,4,1,3,2,2,4,2,5,3,1,2
"2555",406908,232746,35,1,1,3,3,5,5,3,"TX",1,22,5,7,1,5,2,1,4,1,3,5,4,3,NA,3,3,1,3
"2556",401733,232753,70,1,1,6,4,4,4,2,"WI",4,5,3,4,6,4,2,1,1,2,3,3,3,3,2,6,4,1,2
"2557",406353,232760,43,1,1,2,2,2,NA,4,"OR",1,15,3,NA,NA,5,3,1,4,2,3,4,2,3,1,3,2,1,1
"2558",404860,232784,54,2,1,3,3,7,4,4,"OR",4,5,5,1,NA,2,3,1,4,1,1,3,2,4,1,4,3,1,3
"2559",400120,232791,36,2,1,7,5,7,NA,4,"WA",4,16,5,4,5,4,1,1,2,1,3,1,3,1,2,3,4,1,3
"2560",302143,232814,39,1,1,6,4,6,6,1,"PA",1,14,2,4,3,1,1,2,2,2,3,4,4,2,2,3,4,1,3
"2561",404221,232821,38,2,1,5,3,6,4,1,"NY",1,17,3,NA,6,3,3,1,4,2,1,2,3,3,2,3,3,1,3
"2562",302527,232852,44,1,1,7,5,7,7,2,"IL",1,19,5,6,7,2,1,2,2,1,3,3,4,2,2,3,4,1,3
"2563",404225,232869,41,1,1,7,5,6,5,2,"OH",1,20,3,4,4,1,1,1,2,3,3,3,2,3,2,3,4,1,3
"2564",300795,232890,40,2,1,2,2,4,4,1,"MA",6,6,4,2,6,3,2,1,2,2,3,3,2,3,2,3,2,1,2
"2565",406263,232906,41,1,1,7,5,3,2,2,"IL",6,22,3,1,1,5,5,1,4,3,1,1,2,3,1,3,4,1,1
"2566",404668,232913,44,2,1,5,3,4,5,2,"IL",1,16,3,NA,6,3,1,1,4,1,3,3,3,2,2,3,3,1,2
"2567",405464,232920,63,2,5,3,3,3,4,2,"MI",4,NA,3,2,6,2,5,1,4,3,1,1,2,2,1,5,3,4,1
"2568",404471,232937,77,2,2,3,3,2,NA,2,"IN",3,6,2,4,NA,4,2,1,4,4,1,2,4,1,1,7,3,2,1
"2569",301967,232951,26,2,2,3,3,2,NA,3,"SC",6,6,3,4,4,1,1,1,1,3,1,1,5,5,NA,2,3,2,1
"2570",302233,232968,68,1,1,5,3,1,3,3,"OK",1,16,2,2,3,3,3,1,4,2,1,3,2,1,1,6,3,1,1
"2571",406513,232975,80,1,1,3,3,3,4,4,"OR",1,NA,5,4,5,5,1,2,4,1,3,3,5,3,NA,7,3,1,1
"2572",301396,232982,58,2,1,5,3,1,1,3,"NC",1,10,1,1,1,5,3,1,4,4,1,1,3,1,1,5,3,1,1
"2573",302414,232999,NA,2,1,2,2,4,5,1,"MA",4,3,5,2,NA,1,2,1,2,1,3,1,2,1,NA,NA,2,1,2
"2574",405332,233008,43,2,1,3,3,7,6,3,"AR",1,14,3,NA,NA,2,1,1,1,3,3,4,4,3,2,3,3,1,3
"2575",300270,233015,37,2,1,6,4,3,NA,3,"TX",1,21,2,1,4,5,4,1,4,3,1,1,1,3,1,3,4,1,1
"2576",403748,233022,46,2,3,5,3,7,7,3,"VA",1,18,4,7,7,1,1,2,1,1,3,2,4,2,2,4,3,3,3
"2577",404645,233046,31,2,2,2,2,1,3,1,"CT",6,1,3,7,2,1,3,1,4,4,3,3,4,4,1,2,2,2,1
"2578",403953,233053,74,2,1,7,5,1,2,4,"WA",1,7,2,1,1,5,3,1,4,3,1,2,2,3,1,6,4,1,1
"2579",404191,233084,29,2,4,3,3,3,2,4,"CA",6,3,3,4,2,5,4,1,4,3,1,2,4,4,1,2,3,4,1
"2580",405679,233091,51,1,1,2,2,5,6,1,"MA",6,3,4,6,5,5,1,1,3,2,2,3,2,4,2,4,2,1,3
"2581",407210,233107,36,2,1,4,3,6,4,1,"CT",1,12,1,4,7,3,1,1,4,2,1,3,4,3,2,3,3,1,3
"2582",406857,233114,80,2,3,3,3,1,3,1,"NY",3,NA,NA,NA,7,2,NA,NA,NA,1,NA,NA,4,NA,1,7,3,3,1
"2583",402358,233121,35,1,1,6,4,5,5,2,"IL",1,15,5,4,5,4,2,1,3,1,3,4,2,3,2,3,4,1,3
"2584",300869,233138,61,2,1,6,4,7,6,3,"TN",1,22,5,6,6,1,2,1,2,2,3,1,3,3,2,5,4,1,3
"2585",300612,233145,23,1,3,3,3,3,3,3,"TX",6,21,2,2,3,3,4,1,4,3,1,2,3,3,NA,1,3,3,1
"2586",301803,233152,47,2,2,4,3,2,6,3,"TX",6,5,3,4,7,1,2,1,3,3,3,3,4,4,1,4,3,2,1
"2587",300004,233169,62,1,1,4,3,5,NA,3,"TN",1,14,4,5,5,1,1,1,2,1,3,2,2,3,2,5,3,1,3
"2588",404269,233183,45,2,1,7,5,7,7,3,"NC",4,3,5,NA,7,1,1,2,1,3,3,2,2,3,2,4,4,1,3
"2589",302754,233206,72,2,1,6,4,3,5,3,"DC",4,6,3,2,3,3,4,1,3,3,1,3,4,4,1,6,4,1,1
"2590",402672,233213,69,2,4,7,5,1,4,2,"IA",1,1,2,4,4,1,4,1,4,4,1,3,2,2,1,6,4,4,1
"2591",400788,233220,73,1,1,2,2,7,6,3,"AL",1,12,4,7,7,1,1,2,1,1,3,1,4,3,2,6,2,1,3
"2592",401736,233237,76,1,1,NA,NA,1,2,4,"CA",1,1,2,1,4,4,3,1,4,3,1,1,2,2,1,7,NA,1,1
"2593",405497,233244,55,1,1,4,3,5,6,1,"RI",6,9,5,7,6,2,1,1,1,1,3,2,4,3,2,5,3,1,3
"2594",301008,233251,70,2,2,5,3,3,3,3,"MS",3,3,NA,2,NA,3,NA,1,3,1,NA,NA,3,NA,1,6,3,2,1
"2595",300030,233268,71,1,1,3,3,5,6,2,"OH",1,18,4,7,NA,1,1,2,2,1,3,1,2,1,2,6,3,1,3
"2596",403376,233275,72,2,1,6,4,2,4,4,"WA",1,22,2,2,3,1,2,1,3,3,1,1,2,2,1,6,4,1,1
"2597",407243,233299,58,2,1,6,4,1,4,4,"CA",1,17,4,3,4,4,2,1,4,3,1,1,4,3,1,5,4,1,1
"2598",401382,233305,35,1,1,7,5,4,2,3,"NC",1,13,2,1,2,5,5,1,4,3,1,4,2,1,1,3,4,1,2
"2599",403382,233312,70,1,1,3,3,5,6,1,"NJ",1,16,3,4,7,1,1,1,1,1,2,3,4,1,2,6,3,1,3
"2600",400402,233329,71,2,1,6,4,3,2,1,"NY",4,13,3,3,2,3,1,2,4,4,1,2,2,3,1,6,4,1,1
"2601",300456,233336,61,2,5,3,3,2,NA,4,"NM",3,22,3,5,7,2,2,1,NA,2,3,2,2,3,1,5,3,4,1
"2602",400588,233343,NA,NA,NA,6,4,4,4,1,"VT",6,NA,3,1,1,1,2,1,4,4,1,1,2,3,1,NA,4,NA,2
"2603",401911,233374,67,1,1,7,5,6,5,4,"CO",1,21,3,5,5,4,1,1,3,1,1,3,2,2,2,6,4,1,3
"2604",301860,233381,50,2,1,6,4,7,6,2,"IL",1,20,3,4,1,1,1,1,1,4,3,3,2,2,2,4,4,1,3
"2605",401361,233398,32,2,1,7,5,2,4,1,"MA",1,20,3,3,3,5,3,1,4,1,1,3,2,3,NA,2,4,1,1
"2606",400999,233428,33,2,1,6,4,1,1,1,"NH",1,18,1,1,2,5,5,1,4,3,1,1,2,2,1,2,4,1,1
"2607",400119,233435,NA,NA,1,6,4,4,4,3,"FL",NA,NA,3,2,NA,2,3,1,NA,3,1,1,2,3,1,NA,4,1,2
"2608",404599,233442,51,2,1,6,4,2,2,2,"IL",4,18,1,2,4,4,5,1,4,4,1,3,2,3,1,4,4,1,1
"2609",405569,233459,54,1,1,6,4,5,6,2,"MO",1,18,2,4,4,2,2,1,3,1,3,3,3,3,1,4,4,1,3
"2610",407333,233466,32,1,1,5,3,7,6,1,"NJ",6,14,4,NA,5,5,2,1,4,1,3,3,2,3,2,2,3,1,3
"2611",406176,233480,58,2,1,7,5,7,5,2,"WI",4,19,4,4,6,3,2,1,4,1,1,2,3,2,NA,5,4,1,3
"2612",302133,233497,50,2,1,6,4,6,7,2,"MI",1,17,1,7,5,1,1,2,1,2,3,4,3,3,2,4,4,1,3
"2613",300339,233503,59,1,1,6,4,1,2,3,"FL",1,20,1,2,5,5,3,1,4,1,1,1,2,1,1,5,4,1,1
"2614",407365,233510,43,2,6,2,2,4,5,3,"TX",4,10,3,4,NA,1,1,1,3,2,1,1,3,3,1,3,2,4,2
